question,answer
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -27.88 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,731.36
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -27.59 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,727.33
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -20.54 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,606.17
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 19.00 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,-11.49
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -5.68 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,270.24
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -7.29 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,306.52
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -11.28 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,345.35
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 6.05 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,58.31
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 6.07 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,58.05
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -5.65 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,269.57
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -42.26 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,811.41
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -16.97 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,530.40
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 33.76 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,39.32
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -39.60 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,811.66
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 39.09 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,53.48
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 24.27 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,5.38
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 25.21 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,6.09
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 12.41 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,-0.49
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 3.96 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,87.19
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 37.23 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,47.98
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 14.92 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,-11.71
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 20.18 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,-11.33
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 37.29 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,48.13
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -26.77 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,715.60
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 41.24 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,60.73
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -14.62 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,477.11
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -9.77 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,363.82
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 24.18 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,5.32
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 31.82 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,13.39
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 42.63 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,65.98
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 3.14 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,99.84
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -40.79 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,811.58
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 30.66 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,11.76
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -34.20 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,795.24
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 12.14 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,1.14
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 42.87 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,66.92
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 36.38 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,45.66
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -6.77 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,294.70
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -10.07 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,370.82
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 2.38 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,111.91
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 26.79 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,7.44
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -1.52 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,182.66
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -21.59 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,626.92
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -21.61 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,627.19
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -34.39 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,796.51
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 13.02 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,-3.93
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -37.24 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,811.04
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -20.11 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,597.37
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 9.39 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,22.28
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -16.94 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,529.81
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -36.25 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,806.94
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 11.57 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,4.90
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -34.02 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,793.97
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 24.06 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,5.24
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -29.74 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,754.07
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 41.22 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,60.68
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -37.04 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,810.30
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 23.52 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,4.87
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 18.71 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,-11.53
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 32.31 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,14.12
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -7.45 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,310.06
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 20.99 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,3.45
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -21.83 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,631.44
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -12.41 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,481.38
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -5.64 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,269.33
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -29.47 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,751.52
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 15.79 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,-11.70
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 0.45 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,145.35
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -41.19 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,811.54
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -34.94 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,799.95
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -37.42 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,811.68
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -17.64 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,545.22
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -34.75 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,798.76
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 19.92 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,-11.37
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -14.36 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,471.26
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -35.12 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,801.02
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -5.62 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,268.94
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -23.34 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,659.48
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -33.60 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,790.89
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 29.07 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,9.80
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 8.11 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,34.98
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 44.90 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,75.51
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 42.42 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,65.16
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -27.48 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,725.81
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 5.78 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,61.75
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -8.68 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,338.49
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 3.78 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,89.88
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 34.31 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,40.57
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 3.04 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,101.33
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -9.84 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,365.45
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -8.18 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,326.96
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 13.60 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,-6.80
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -17.40 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,539.91
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -34.25 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,795.56
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 19.17 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,-11.47
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 4.63 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,77.46
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 9.36 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,22.62
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 13.58 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,-6.72
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -7.28 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,306.34
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -44.83 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,795.92
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -39.69 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,811.66
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -2.68 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,205.99
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -33.98 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,793.68
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 23.26 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,4.71
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -23.92 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,669.67
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -19.80 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,591.15
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -1.47 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,181.70
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 37.40 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,48.45
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -2.65 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,205.51
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -34.43 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,796.77
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -16.68 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,524.00
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 36.05 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,44.81
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -29.15 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,747.73
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -13.85 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,459.40
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -20.75 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,610.37
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -7.70 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,315.94
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 27.37 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,7.99
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -32.11 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,778.60
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 33.26 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,15.65
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -3.81 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,229.71
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -17.64 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,545.10
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -4.15 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,236.89
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 31.81 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,13.37
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -15.59 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,499.43
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 0.60 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,142.61
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 38.35 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,51.20
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -29.03 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,746.29
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -9.60 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,359.81
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 23.53 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,4.88
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 31.29 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,12.62
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -31.96 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,777.26
